TARGET_CURRICULUM	TARGET	TARGET_ID	TARGET_PATH	TARGET_GRADEID	SOURCE	SOURCE_ID	SOURCE_PATH	SOURCE_GRADEID	SOURCE_CURRICULUM
CBSE	Propagation of sound	20734	CBSE>Class 8>Science>4 Moving Things, People and Ideas>Sound	15605	Different Sounds made by Living Beings	40313	ICSE>Class 5>Science>Sound & Noise>Types Of Sounds	25315	ICSE
CBSE	Propagation of sound	20734	CBSE>Class 8>Science>4 Moving Things, People and Ideas>Sound	15605	Propagation Of Sound - Solid, Liquid And Gases	29437	ICSE>Class 7>Physics>Sound>Propagation of Sound	18608	ICSE
CBSE	Propagation of sound	20734	CBSE>Class 8>Science>4 Moving Things, People and Ideas>Sound	15605	Propagation Of Sound Wave	33252	ICSE>Class 9>Physics>Sound>Nature of Sound Waves	18609	ICSE
CBSE	 Angles in a Triangle 	20735	CBSE>Class 7>Mathematics>4 Geometry>Properties of Triangles	1571	 Angles in a Triangle 	28051	ICSE>Class 7>Mathematics>Geometry>Properties of Triangles	18608	ICSE
CBSE	 Angles in a Triangle 	20735	CBSE>Class 7>Mathematics>4 Geometry>Properties of Triangles	1571	Sum of the angles in a triangle is 180	7005	Cambridge>Primary Stage 6>Mathematics>Geometry>Shapes and geometric reasoning	8209	Cambridge
CBSE	 Angles in a Triangle 	20735	CBSE>Class 7>Mathematics>4 Geometry>Properties of Triangles	1571	Property of angles in triangles and quadrilaterals	7305	Cambridge>Lower Secondary Stage 8>Mathematics>Geometry>Shapes and geometric reasoning	8211	Cambridge
CBSE	 Angles in a Triangle 	20735	CBSE>Class 7>Mathematics>4 Geometry>Properties of Triangles	1571	 Angle Sum Property of a Triangle 	28050	ICSE>Class 7>Mathematics>Geometry>Properties of Triangles	18608	ICSE
CBSE	Magnetic Effect of Electric Current	20748	CBSE>Class 7>Science>5 How Things Work>Electric Current and Circuits	1571	magnetic effect of a current	32868	ICSE>Class 10>Physics>Electricity and Magnetism>Magnetic Effect of a Current	18705	ICSE
CBSE	Magnetic Effect of Electric Current	20748	CBSE>Class 7>Science>5 How Things Work>Electric Current and Circuits	1571	 Oersted’s experiment on the magnetic effect of electric current; 	32871	ICSE>Class 10>Physics>Electricity and Magnetism>Magnetic Effect of a Current	18705	ICSE
CBSE	Magnetic Effect of Electric Current	20748	CBSE>Class 7>Science>5 How Things Work>Electric Current and Circuits	1571	Oersted's experiment	37727	ICSE>Class 12>Physics>Magnetic Effects of Current and Magnetism>Moving Charges and Magnetism	18707	ICSE
CBSE	 Electricity 	20752	CBSE>Class 8>Science>5 How things work>Electric Current and Circuits	15605	Electric Conductors And Insulator	33265	ICSE>Class 9>Physics>Electricity and Magnetism>Simple Electric Circuit	18609	ICSE
CBSE	 Electricity 	20752	CBSE>Class 8>Science>5 How things work>Electric Current and Circuits	15605	Conductors and Insulators	36810	ICSE>Class 12>Physics>Electrostatics>Capacitance	18707	ICSE
CBSE	What is Electrolysis?	20753	CBSE>Class 8>Science>5 How things work>Electric Current and Circuits	15605	Products of the electrolysis of a specified binary compound	4929	Cambridge>IGCSE>Chemistry>5 Electricity and chemistry>5.1 Electricity and chemistry	2811	Cambridge
CBSE	What is Electrolysis?	20753	CBSE>Class 8>Science>5 How things work>Electric Current and Circuits	15605	Electrolysis	4927	Cambridge>IGCSE>Chemistry>5 Electricity and chemistry>5.1 Electricity and chemistry	2811	Cambridge
CBSE	What is Electrolysis?	20753	CBSE>Class 8>Science>5 How things work>Electric Current and Circuits	15605	Electrolysis	33262	ICSE>Class 10>Chemistry>Electrolysis>Electrolysis	18705	ICSE
CBSE	What is Electrolysis?	20753	CBSE>Class 8>Science>5 How things work>Electric Current and Circuits	15605	process of electrolysis	34228	ICSE>Class 8>Chemistry>Hydrogen>Preparation of Hydrogen	18704	ICSE
CBSE	Electroplating	20754	CBSE>Class 8>Science>5 How things work>Electric Current and Circuits	15605	Electroplating	33375	ICSE>Class 10>Chemistry>Electrolysis>Applications of Electrolysis	18705	ICSE
CBSE	Electroplating	20754	CBSE>Class 8>Science>5 How things work>Electric Current and Circuits	15605	Electroplating of metals and its uses	4930	Cambridge>IGCSE>Chemistry>5 Electricity and chemistry>5.1 Electricity and chemistry	2811	Cambridge
CBSE	Electric Charge	20755	CBSE>Class 8>Science>6 Natural Phenomena>Rain, Thunder and LIghtning	15605	Charging a body	14350	Cambridge>IGCSE>Physics>4 Electricity and magnetism>4.2.1 Electric charge	2811	Cambridge
CBSE	Electric Charge	20755	CBSE>Class 8>Science>6 Natural Phenomena>Rain, Thunder and LIghtning	15605	electric Charge Q	32920	ICSE>Class 10>Physics>Electricity and Magnetism>Ohm’s Law	18705	ICSE
CBSE	 Vertices, Edges and Faces of 3D Shapes	20758	CBSE>Class 7>Mathematics>4 Geometry>Representing 3-D in 2-D	1571	Lines, faces, vertices, edges	23430	Cambridge>Lower Secondary Stage 7>Mathematics>Algebra>Shapes and geometric reasoning	8109	Cambridge
CBSE	 Vertices, Edges and Faces of 3D Shapes	20758	CBSE>Class 7>Mathematics>4 Geometry>Representing 3-D in 2-D	1571	Elements of 3D shapes: faces, edges, vertices	40542	ICSE>Class 6>Mathematics>Geometry>Understanding Elementary Shapes (2-D and 3-D)	18703	ICSE
CBSE	 Vertices, Edges and Faces of 3D Shapes	20758	CBSE>Class 7>Mathematics>4 Geometry>Representing 3-D in 2-D	1571	 Vertices, Edges and Faces of 3D Shapes	28054	ICSE>Class 7>Mathematics>Geometry>Representing 3-D in 2-D	18608	ICSE
CBSE	 Vertices, Edges and Faces of 3D Shapes	20758	CBSE>Class 7>Mathematics>4 Geometry>Representing 3-D in 2-D	1571	 properties of 3D shapes, e.g. faces, edges and vertices 	7102	Cambridge>Primary Stage 6>Mathematics>Geometry>Shapes and geometric reasoning	8209	Cambridge
CBSE	 Vertices, Edges and Faces of 3D Shapes	20758	CBSE>Class 7>Mathematics>4 Geometry>Representing 3-D in 2-D	1571	Faces, surfaces, edges and vertices	4110	English>KS3>Mathematics>Geometry and measures>Faces, surfaces, edges and vertices of cubes, cuboids 	1	English
CBSE	 Vertices, Edges and Faces of 3D Shapes	20758	CBSE>Class 7>Mathematics>4 Geometry>Representing 3-D in 2-D	1571	Faces, Edges and Vertices in Prisms and Pyramids	28087	ICSE>Class 8>Mathematics>Geometry>Representing 3-D in 2-D	18704	ICSE
CBSE	 Vertices, Edges and Faces of 3D Shapes	20758	CBSE>Class 7>Mathematics>4 Geometry>Representing 3-D in 2-D	1571	Vertices, Edges and Faces	11792	Scotland>Second Level>Numeracy and Mathematics>Shape, position and movement>Properties of 2D shapes and 3D objects	9701	Scotland
CBSE	 Vertices, Edges and Faces of 3D Shapes	20758	CBSE>Class 7>Mathematics>4 Geometry>Representing 3-D in 2-D	1571	Vertices, Edges and Faces of a Polyhedron	28086	ICSE>Class 8>Mathematics>Geometry>Representing 3-D in 2-D	18704	ICSE
CBSE	Real Life Examples of Congruent Superposition	20764	CBSE>Class 7>Mathematics>4 Geometry>Congruence	1571	Real Life Examples of Congruent Superposition	28154	ICSE>Class 7>Mathematics>Geometry>Congruence	18608	ICSE
CBSE	Real Life Examples of Congruent Superposition	20764	CBSE>Class 7>Mathematics>4 Geometry>Congruence	1571	Reflection, Rotation, Translation as Transformation	7046	Cambridge>Lower Secondary Stage 7>Mathematics>Algebra>Position and movement	8109	Cambridge
CBSE	Real Life Examples of Congruent Superposition	20764	CBSE>Class 7>Mathematics>4 Geometry>Congruence	1571	Congruent triangles	4011	English>KS3>Mathematics>Geometry and measures>Congruent triangles	1	English
CBSE	Real Life Examples of Congruent Superposition	20764	CBSE>Class 7>Mathematics>4 Geometry>Congruence	1571	 Congruent Triangles and Circles	28056	ICSE>Class 7>Mathematics>Geometry>Congruence	18608	ICSE
CBSE	 Congruent Triangles and  Circles	20765	CBSE>Class 7>Mathematics>4 Geometry>Congruence	1571	congruence of triangles	25601	ICSE>Class 9>Mathematics>Geometry>Triangles	18609	ICSE
CBSE	 Congruent Triangles and  Circles	20765	CBSE>Class 7>Mathematics>4 Geometry>Congruence	1571	Similarity and congruence	25738	ICSE>Class 10>Mathematics>Geometry>Similar Triangles	18705	ICSE
CBSE	 Congruent Triangles and  Circles	20765	CBSE>Class 7>Mathematics>4 Geometry>Congruence	1571	 Congruent Triangles and Circles	28056	ICSE>Class 7>Mathematics>Geometry>Congruence	18608	ICSE
CBSE	 Congruent Triangles and  Circles	20765	CBSE>Class 7>Mathematics>4 Geometry>Congruence	1571	2D shapes are congruent	7204	Cambridge>Lower Secondary Stage 8>Mathematics>Geometry>Shapes and geometric reasoning	8211	Cambridge
CBSE	 Congruent Triangles and  Circles	20765	CBSE>Class 7>Mathematics>4 Geometry>Congruence	1571	Congruent triangles	4011	English>KS3>Mathematics>Geometry and measures>Congruent triangles	1	English
CBSE	Criteria of Congruency SSS, SAS,ASA, RHS	20766	CBSE>Class 7>Mathematics>4 Geometry>Congruence	1571	Criteria of Congruency SSS, SAS,ASA, RHS	28155	ICSE>Class 7>Mathematics>Geometry>Congruence	18608	ICSE
CBSE	Criteria of Congruency SSS, SAS,ASA, RHS	20766	CBSE>Class 7>Mathematics>4 Geometry>Congruence	1571	Proofs of postulates ASA, SAS, and SSS	6115	CCSS>CCSS High School>Geometry>Congruence>Determining congruance	3432	CCSS
CBSE	Criteria of Congruency SSS, SAS,ASA, RHS	20766	CBSE>Class 7>Mathematics>4 Geometry>Congruence	1571	Proof of ASA Congruence 	25602	ICSE>Class 9>Mathematics>Geometry>Triangles	18609	ICSE
CBSE	 Perimeter of Polygons	20767	CBSE>Class 7>Mathematics>5 Mensuration>Revision of Mensuration	1571	What is perimeter?	27845	ICSE>Class 6>Mathematics>Mensuration>Introduction to Area	18703	ICSE
CBSE	 Perimeter of Polygons	20767	CBSE>Class 7>Mathematics>5 Mensuration>Revision of Mensuration	1571	Perimeter of different shapes.	27849	ICSE>Class 6>Mathematics>Mensuration>Introduction to Perimeter	18703	ICSE
CBSE	 Perimeter of Polygons	20767	CBSE>Class 7>Mathematics>5 Mensuration>Revision of Mensuration	1571	 Perimeter of Polygons	28059	ICSE>Class 7>Mathematics>Mensuration>Perimeter and Circumferece	18608	ICSE
CBSE	 Perimeter of Polygons	20767	CBSE>Class 7>Mathematics>5 Mensuration>Revision of Mensuration	1571	Perimeter of regular and irregular polygons 	6786	Cambridge>Primary Stage 5>Mathematics>Measure>Area and perimeter	8107	Cambridge
CBSE	 Perimeter of Polygons	20767	CBSE>Class 7>Mathematics>5 Mensuration>Revision of Mensuration	1571	Counter examples to  different misconceptions related to perimeter and  area	27848	ICSE>Class 6>Mathematics>Mensuration>Introduction to Perimeter	18703	ICSE
CBSE	Knowing Probability Through Experiments	20768	CBSE>Class 7>Mathematics>6 Data handling>Probability	1571	Certain events 	25754	ICSE>Class 10>Mathematics>Probability>Probability	18705	ICSE
CBSE	Knowing Probability Through Experiments	20768	CBSE>Class 7>Mathematics>6 Data handling>Probability	1571	Certain events statistics	26507	ICSE>Class 11>Mathematics>Statistics and Probability>Probability	18706	ICSE
CBSE	Knowing Probability Through Experiments	20768	CBSE>Class 7>Mathematics>6 Data handling>Probability	1571	Chances and Probability	28189	ICSE>Class 8>Mathematics>Data Handling>Probability of Occurrences	18704	ICSE
CBSE	Knowing Probability Through Experiments	20768	CBSE>Class 7>Mathematics>6 Data handling>Probability	1571	Probability and outcomes	7021	Cambridge>Primary Stage 6>Mathematics>Handling data>Probability	8209	Cambridge
CBSE	Knowing Probability Through Experiments	20768	CBSE>Class 7>Mathematics>6 Data handling>Probability	1571	 Probability of Random events 	28190	ICSE>Class 8>Mathematics>Data Handling>Probability of Occurrences	18704	ICSE
CBSE	Regular and Diffused Reflection	20777	CBSE>Class 8>Science>6 Natural Phenomena>Light	15605	Definition of Reflection 	28978	ICSE>Class 7>Physics>Light Energy>Reflection of Light	18608	ICSE
CBSE	Regular and Diffused Reflection	20777	CBSE>Class 8>Science>6 Natural Phenomena>Light	15605	Reflection of light	6728	Cambridge>Primary Stage 5>Physics>Light & how we see it>Light	8107	Cambridge
CBSE	Phenomena related to earthquake	20780	CBSE>Class 8>Science>6 Natural Phenomena>Earthquakes	15605	Earthquakes and Tsunami	6298	NGSS>NGSS High School>Earth and Space Sciences>Earth & Human Activity>Natural Hazards	3539	NGSS
CBSE	 Properties of rational numbers	20782	CBSE>Class 8>Mathematics>1 Number System>Rational Numbers	15605	 Properties of rational numbers	28164	ICSE>Class 8>Mathematics>Number System>Rational Numbers	18704	ICSE
CBSE	Important Phenomena in Forest	20784	CBSE>Class 7>Science>7 Natural Resources>Forest Products	1571	Structure of a Seed and Seed Dispersal	30792	ICSE>Class 6>Biology>Plant Life>The Flower	18703	ICSE
CBSE	Important Phenomena in Forest	20784	CBSE>Class 7>Science>7 Natural Resources>Forest Products	1571	Seed dispersal	14051	Cambridge>Lower Secondary Stage 9>Biology>Plants & their reproduction>Plants	811	Cambridge
CBSE	Important Phenomena in Forest	20784	CBSE>Class 7>Science>7 Natural Resources>Forest Products	1571	Mechanisms of Seed Dispersal	21413	English>KS3>Biology>Structure and function of living organisms>Reproduction in plants	1	English
CBSE	Important Phenomena in Forest	20784	CBSE>Class 7>Science>7 Natural Resources>Forest Products	1571	Significance of dispersal of seeds	30631	ICSE>Class 12>Biology>Reproduction>Sexual Reproduction in Flowering Plants	18707	ICSE
CBSE	Wastewater Treatment Plant	20785	CBSE>Class 7>Science>7 Natural Resources>Waste Management	1571	Chlorine in water	12317	Scotland>Second Level>Sciences>Materials>Chemical changes	9701	Scotland
CBSE	Wastewater Treatment Plant	20785	CBSE>Class 7>Science>7 Natural Resources>Waste Management	1571	case studies of waste water treatment  EcoSan	31912	ICSE>Class 12>Biology>Ecology and Environment>Environmental Issues	18707	ICSE
CBSE	Cube of a Number	20790	CBSE>Class 8>Mathematics>1 Number System>Squares, Square roots, Cubes, Cube roots.	15605	Volume of Cube	25524	ICSE>Class 9>Mathematics>Mensuration>Surface Area and Volume	18609	ICSE
CBSE	Cube of a Number	20790	CBSE>Class 8>Mathematics>1 Number System>Squares, Square roots, Cubes, Cube roots.	15605	Volume of 3D shapes	40543	ICSE>Class 6>Mathematics>Mensuration>Introduction to Perimeter	18703	ICSE
CBSE	Water Pollution	20791	CBSE>Class 8>Science>7 Natural Resources>Pollution of Air and Water	15605	Water Pollution	38191	ICSE>Class 10>Biology>Pollution>Types and Sources of Pollution	18705	ICSE
CBSE	Water Pollution	20791	CBSE>Class 8>Science>7 Natural Resources>Pollution of Air and Water	15605	Water Pollution	21567	NGSS>NGSS High School>Earth and Space Sciences>Earth & Human Activity>Extra Queries	3539	NGSS
CBSE	Water Pollution	20791	CBSE>Class 8>Science>7 Natural Resources>Pollution of Air and Water	15605	Water Pollutants	29132	ICSE>Class 11>Chemistry>Environmental Chemistry>Environmental Pollution and Pollutants	18706	ICSE
CBSE	What is Potable water?	20795	CBSE>Class 8>Science>7 Natural Resources>Pollution of Air and Water	15605	Chlorine in water	12317	Scotland>Second Level>Sciences>Materials>Chemical changes	9701	Scotland
CBSE	What is Potable water?	20795	CBSE>Class 8>Science>7 Natural Resources>Pollution of Air and Water	15605	Earth’s water resources and obtaining potable water	3549	English>KS4>Chemistry>Earth and atmospheric science>Earth’s water resources and obtaining potable water	301	English
CBSE	General Form of Numbers	20799	CBSE>Class 8>Mathematics>1 Number System>Playing with Numbers	15605	Face value and place value of numbers.	24904	ICSE>Class 6>Mathematics>Number System>Numbers	18703	ICSE
CBSE	General Form of Numbers	20799	CBSE>Class 8>Mathematics>1 Number System>Playing with Numbers	15605	 Rational Numbers on a Number Line	28034	ICSE>Class 7>Mathematics>Number System>Introduction to Rational Numbers	18608	ICSE
CBSE	General Form of Numbers	20799	CBSE>Class 8>Mathematics>1 Number System>Playing with Numbers	15605	General Form of Numbers	28168	ICSE>Class 8>Mathematics>Number System>Playing with Numbers	18704	ICSE
CBSE	Variables, Coefficients, Constants in Algebraic Expressions	20802	CBSE>Class 7>Mathematics>2 Algebra>Algebraic Expressions	1571	Factorization of Polynomials	25724	ICSE>Class 10>Mathematics>Algebra>Factorization of Polynomials	18705	ICSE
CBSE	Variables, Coefficients, Constants in Algebraic Expressions	20802	CBSE>Class 7>Mathematics>2 Algebra>Algebraic Expressions	1571	Evaluation of algebraic  expressions by substituting a  value for the variable	27604	ICSE>Class 6>Mathematics>Algebra>Introduction to Linear Equation 	18703	ICSE
CBSE	Variables, Coefficients, Constants in Algebraic Expressions	20802	CBSE>Class 7>Mathematics>2 Algebra>Algebraic Expressions	1571	Simple algebraic expressions	7041	Cambridge>Lower Secondary Stage 7>Mathematics>Algebra>Expressions, equations and formulae	8109	Cambridge
CBSE	Like and Unlike Terms in Algebraic Expressions	20804	CBSE>Class 7>Mathematics>2 Algebra>Algebraic Expressions	1571	Like and Unlike Terms in Algebraic Expressions	28176	ICSE>Class 8>Mathematics>Algebra>Algebraic Expressions	18704	ICSE
CBSE	Like and Unlike Terms in Algebraic Expressions	20804	CBSE>Class 7>Mathematics>2 Algebra>Algebraic Expressions	1571	Simplify linear expressions	7042	Cambridge>Lower Secondary Stage 7>Mathematics>Algebra>Expressions, equations and formulae	8109	Cambridge
